"回号","抽せん日","等級","当せん口数","当せん金額"
"554","2011-05-12","5等","374276","1000"
"555","2011-05-16","1等","2","104317600"
"555","2011-05-16","2等","10","18777000"
"555","2011-05-16","3等","263","856700"
"555","2011-05-16","4等","18339","10800"
"555","2011-05-16","5等","316443","1000"
"556","2011-05-19","1等","3","70910400"
"556","2011-05-19","2等","23","8324100"
"556","2011-05-19","3等","667","344400"
"556","2011-05-19","4等","26187","7700"
"556","2011-05-19","5等","370865","1000"
"557","2011-05-23","1等","4","49388600"
"557","2011-05-23","2等","7","25399600"
"557","2011-05-23","3等","453","470900"
"557","2011-05-23","4等","18740","10000"
"557","2011-05-23","5等","291498","1000"
"558","2011-05-26","1等","2","120430500"
"558","2011-05-26","2等","6","36128800"
"558","2011-05-26","3等","266","977900"
"558","2011-05-26","4等","14000","16300"
"558","2011-05-26","5等","261299","1000"
"559","2011-05-30","1等","1","196540700"
"559","2011-05-30","2等","7","25269300"
"559","2011-05-30","3等","449","472700"
"559","2011-05-30","4等","20192","9200"
"559","2011-05-30","5等","284616","1000"
"560","2011-06-02","1等","1","200000000"
"560","2011-06-02","2等","12","16641300"
"560","2011-06-02","3等","415","577400"
"560","2011-06-02","4等","19158","11000"
"560","2011-06-02","5等","310543","1000"
"561","2011-06-06","1等","2","127969000"
"561","2011-06-06","2等","13","16203300"
"561","2011-06-06","3等","330","765900"
"561","2011-06-06","4等","16911","13100"
"561","2011-06-06","5等","289532","1000"
"562","2011-06-09","1等","3","67477800"
"562","2011-06-09","2等","11","16562600"
"562","2011-06-09","3等","651","335800"
"562","2011-06-09","4等","27057","7100"
"562","2011-06-09","5等","377390","1000"
"563","2011-06-13","1等","2","97738500"
"563","2011-06-13","2等","9","19547500"
"563","2011-06-13","3等","265","796600"
"563","2011-06-13","4等","16392","11300"
"563","2011-06-13","5等","281145","1000"
"564","2011-06-16","1等","4","52001000"
"564","2011-06-16","2等","16","11700100"
"564","2011-06-16","3等","632","355400"
"564","2011-06-16","4等","25207","7800"
"564","2011-06-16","5等","365051","1000"
"565","2011-06-20","1等","3","63900800"
"565","2011-06-20","2等","8","21566300"
"565","2011-06-20","3等","381","543400"
"565","2011-06-20","4等","20021","9100"
"565","2011-06-20","5等","325544","1000"
"566","2011-06-23","1等","1","200000000"
"566","2011-06-23","2等","13","14792600"
"566","2011-06-23","3等","480","480700"
"566","2011-06-23","4等","20450","9900"
"566","2011-06-23","5等","316480","1000"
"567","2011-06-27","1等","0","0"
"567","2011-06-27","2等","10","19073800"
"567","2011-06-27","3等","478","478800"
"567","2011-06-27","4等","24006","8400"
"567","2011-06-27","5等","373462","1000"
"568","2011-06-30","1等","2","258596800"
"568","2011-06-30","2等","7","37489300"
"568","2011-06-30","3等","397","793200"
"568","2011-06-30","4等","21753","12700"
"568","2011-06-30","5等","371942","1000"
"569","2011-07-04","1等","0","0"
"569","2011-07-04","2等","11","16713100"
"569","2011-07-04","3等","352","626700"
"569","2011-07-04","4等","17418","11100"
"569","2011-07-04","5等","284885","1000"
"570","2011-07-07","1等","2","239144300"
"570","2011-07-07","2等","8","30826300"
"570","2011-07-07","3等","468","632300"
"570","2011-07-07","4等","24134","10800"
"570","2011-07-07","5等","400893","1000"
"571","2011-07-11","1等","5","39891900"
"571","2011-07-11","2等","14","12822300"
"571","2011-07-11","3等","340","633500"
"571","2011-07-11","4等","17605","10700"
"571","2011-07-11","5等","288081","1000"
"572","2011-07-14","1等","3","71561100"
"572","2011-07-14","2等","15","12880800"
"572","2011-07-14","3等","315","736000"
"572","2011-07-14","4等","17514","11600"
"572","2011-07-14","5等","300750","1000"
"573","2011-07-18","1等","0","0"
"573","2011-07-18","2等","8","20106900"
"573","2011-07-18","3等","234","824800"
"573","2011-07-18","4等","14588","11600"
"573","2011-07-18","5等","248440","1000"
"574","2011-07-21","1等","1","400000000"
"574","2011-07-21","2等","13","17276400"
"574","2011-07-21","3等","402","670400"
"574","2011-07-21","4等","21123","11200"
"574","2011-07-21","5等","358572","1000"
"575","2011-07-25","1等","2","112039700"
"575","2011-07-25","2等","23","7661600"
"575","2011-07-25","3等","643","328800"
"575","2011-07-25","4等","28881","6400"
"575","2011-07-25","5等","407575","1000"
"576","2011-07-28","1等","1","200000000"
"576","2011-07-28","2等","8","24225700"
"576","2011-07-28","3等","368","631900"
"576","2011-07-28","4等","19121","10700"
"576","2011-07-28","5等","307743","1000"
"577","2011-08-01","1等","1","231169700"
"577","2011-08-01","2等","3","64747600"
"577","2011-08-01","3等","351","664000"
"577","2011-08-01","4等","19404","10500"
"577","2011-08-01","5等","318599","1000"
"578","2011-08-04","1等","0","0"
"578","2011-08-04","2等","6","30323900"
"578","2011-08-04","3等","355","615000"
"578","2011-08-04","4等","19300","9900"
"578","2011-08-04","5等","321664","1000"
"579","2011-08-08","1等","2","213388800"
"579","2011-08-08","2等","20","10107600"
"579","2011-08-08","3等","658","368600"
"579","2011-08-08","4等","28300","7500"
"579","2011-08-08","5等","425962","1000"
"580","2011-08-11","1等","1","200000000"
"580","2011-08-11","2等","9","20105100"
"580","2011-08-11","3等","339","640500"
"580","2011-08-11","4等","17370","11000"
"580","2011-08-11","5等","290242","1000"
"581","2011-08-15","1等","3","66884900"
"581","2011-08-15","2等","12","14969900"
"581","2011-08-15","3等","326","661200"
"581","2011-08-15","4等","16710","11300"
"581","2011-08-15","5等","277643","1000"
"582","2011-08-18","1等","4","50665600"
"582","2011-08-18","2等","21","8685400"
"582","2011-08-18","3等","589","371600"
"582","2011-08-18","4等","24301","7900"
"582","2011-08-18","5等","344143","1000"
"583","2011-08-22","1等","0","0"
"583","2011-08-22","2等","3","59157700"
"583","2011-08-22","3等","285","747200"
"583","2011-08-22","4等","14998","12500"
"583","2011-08-22","5等","278447","1000"
"584","2011-08-25","1等","6","74482300"
"584","2011-08-25","2等","19","11827700"
"584","2011-08-25","3等","709","380300"
"584","2011-08-25","4等","29191","8100"
"584","2011-08-25","5等","435520","1000"
"585","2011-08-29","1等","0","0"
"585","2011-08-29","2等","4","47882300"
"585","2011-08-29","3等","210","1094400"
"585","2011-08-29","4等","13380","15100"
"585","2011-08-29","5等","252122","1000"
"586","2011-09-01","1等","3","160511600"
"586","2011-09-01","2等","32","7557700"
"586","2011-09-01","3等","530","547500"
"586","2011-09-01","4等","26689","9500"
"586","2011-09-01","5等","434041","1000"
"587","2011-09-05","1等","2","94929700"
"587","2011-09-05","2等","10","17087200"
"587","2011-09-05","3等","554","370100"
"587","2011-09-05","4等","22141","8100"
"587","2011-09-05","5等","327508","1000"
"588","2011-09-08","1等","1","200000000"
"588","2011-09-08","2等","6","33147500"
"588","2011-09-08","3等","326","732000"
"588","2011-09-08","4等","18222","11500"
"588","2011-09-08","5等","310738","1000"
"589","2011-09-12","1等","2","122477600"
"589","2011-09-12","2等","6","33595100"
"589","2011-09-12","3等","384","629900"
"589","2011-09-12","4等","20031","10600"
"589","2011-09-12","5等","326899","1000"
"590","2011-09-15","1等","1","200000000"
"590","2011-09-15","2等","9","22473900"
"590","2011-09-15","3等","221","1098200"
"590","2011-09-15","4等","14443","14800"
"590","2011-09-15","5等","275109","1000"
"591","2011-09-19","1等","2","114611500"
"591","2011-09-19","2等","18","10223900"
"591","2011-09-19","3等","406","543900"
"591","2011-09-19","4等","19869","9800"
"591","2011-09-19","5等","299067","1000"
"592","2011-09-22","1等","1","191762100"
"592","2011-09-22","2等","17","10152000"
"592","2011-09-22","3等","475","436000"
"592","2011-09-22","4等","22975","7900"
"592","2011-09-22","5等","339215","1000"
"593","2011-09-26","1等","1","197255100"
"593","2011-09-26","2等","12","14794000"
"593","2011-09-26","3等","329","647500"
"593","2011-09-26","4等","17830","10500"
"593","2011-09-26","5等","288808","1000"
"594","2011-09-29","1等","0","0"
"594","2011-09-29","2等","8","23892000"
"594","2011-09-29","3等","333","688700"
"594","2011-09-29","4等","17466","11500"
"594","2011-09-29","5等","298887","1000"
"595","2011-10-03","1等","5","93810400"
"595","2011-10-03","2等","14","16500400"
"595","2011-10-03","3等","426","650700"
"595","2011-10-03","4等","23236","10500"
"595","2011-10-03","5等","343604","1000"
"596","2011-10-06","1等","2","103166100"
"596","2011-10-06","2等","7","26528100"
"596","2011-10-06","3等","469","475100"
"596","2011-10-06","4等","21257","9200"
"596","2011-10-06","5等","304086","1000"
"597","2011-10-10","1等","3","54331900"
"597","2011-10-10","2等","14","10478200"
"597","2011-10-10","3等","425","414100"
"597","2011-10-10","4等","21785","7100"
"597","2011-10-10","5等","347248","1000"
"598","2011-10-13","1等","0","0"
"598","2011-10-13","2等","9","19910600"
"598","2011-10-13","3等","420","511900"
"598","2011-10-13","4等","19994","9400"
"598","2011-10-13","5等","313777","1000"
"599","2011-10-17","1等","2","216314000"
"599","2011-10-17","2等","12","17513800"
"599","2011-10-17","3等","574","439300"
"599","2011-10-17","4等","27515","8000"
"599","2011-10-17","5等","413034","1000"
"600","2011-10-20","1等","0","0"
"600","2011-10-20","2等","3","61554300"
"600","2011-10-20","3等","369","600500"
"600","2011-10-20","4等","18770","10400"
"600","2011-10-20","5等","313122","1000"
"601","2011-10-24","1等","0","0"
"601","2011-10-24","2等","13","17540800"
"601","2011-10-24","3等","383","714400"
"601","2011-10-24","4等","23207","10400"
"601","2011-10-24","5等","374024","1000"
"602","2011-10-27","1等","1","400000000"
"602","2011-10-27","2等","23","13042600"
"602","2011-10-27","3等","613","587200"
"602","2011-10-27","4等","34318","9200"
"602","2011-10-27","5等","536251","1000"
"603","2011-10-31","1等","3","226379100"
"603","2011-10-31","2等","15","17236000"
"603","2011-10-31","3等","618","502000"
"603","2011-10-31","4等","32360","8400"
"603","2011-10-31","5等","493929","1000"
