game,drawNumber,drawDate,mainNumbers,bonusNumbers,salesAmount,carryoverAmount,prizeTiers
"loto6","321","2006-12-14","21 29 31 36 38 41","10","","4972560","[{""tier"":1,""winners"":2,""prizeYen"":200000000},{""tier"":2,""winners"":5,""prizeYen"":72894400},{""tier"":3,""winners"":431,""prizeYen"":1014700},{""tier"":4,""winners"":24349,""prizeYen"":15800},{""tier"":5,""winners"":455986,""prizeYen"":1000}]"
"loto6","322","2006-12-21","18 19 22 25 35 42","36","","0","[{""tier"":1,""winners"":3,""prizeYen"":144517000},{""tier"":2,""winners"":13,""prizeYen"":29670500},{""tier"":3,""winners"":559,""prizeYen"":828000},{""tier"":4,""winners"":32675,""prizeYen"":12400},{""tier"":5,""winners"":556547,""prizeYen"":1000}]"
"loto6","323","2006-12-28","9 11 21 23 33 39","26","","0","[{""tier"":1,""winners"":8,""prizeYen"":45430600},{""tier"":2,""winners"":36,""prizeYen"":9086000},{""tier"":3,""winners"":1308,""prizeYen"":300000},{""tier"":4,""winners"":52241,""prizeYen"":6600},{""tier"":5,""winners"":719915,""prizeYen"":1000}]"
"loto6","324","2007-01-04","5 13 27 37 39 41","36","","0","[{""tier"":1,""winners"":4,""prizeYen"":64827500},{""tier"":2,""winners"":5,""prizeYen"":46675400},{""tier"":3,""winners"":700,""prizeYen"":400000},{""tier"":4,""winners"":30387,""prizeYen"":8100},{""tier"":5,""winners"":429471,""prizeYen"":1000}]"
"loto6","325","2007-01-11","6 7 18 29 33 39","43","","0","[{""tier"":1,""winners"":5,""prizeYen"":71887400},{""tier"":2,""winners"":21,""prizeYen"":15404300},{""tier"":3,""winners"":940,""prizeYen"":412900},{""tier"":4,""winners"":44027,""prizeYen"":7700},{""tier"":5,""winners"":628723,""prizeYen"":1000}]"
"loto6","326","2007-01-18","1 7 9 14 23 43","19","","0","[{""tier"":1,""winners"":6,""prizeYen"":60713700},{""tier"":2,""winners"":23,""prizeYen"":14254300},{""tier"":3,""winners"":822,""prizeYen"":478600},{""tier"":4,""winners"":39088,""prizeYen"":8800},{""tier"":5,""winners"":613322,""prizeYen"":1000}]"
"loto6","327","2007-01-25","6 12 14 28 31 36","35","","0","[{""tier"":1,""winners"":6,""prizeYen"":61984500},{""tier"":2,""winners"":23,""prizeYen"":14552700},{""tier"":3,""winners"":974,""prizeYen"":412300},{""tier"":4,""winners"":39321,""prizeYen"":9000},{""tier"":5,""winners"":577332,""prizeYen"":1000}]"
"loto6","328","2007-02-01","3 7 10 12 19 36","35","","0","[{""tier"":1,""winners"":7,""prizeYen"":49885200},{""tier"":2,""winners"":29,""prizeYen"":10837000},{""tier"":3,""winners"":983,""prizeYen"":383600},{""tier"":4,""winners"":46700,""prizeYen"":7100},{""tier"":5,""winners"":666801,""prizeYen"":1000}]"
"loto6","329","2007-02-08","6 8 15 17 39 40","37","","0","[{""tier"":1,""winners"":5,""prizeYen"":71021800},{""tier"":2,""winners"":41,""prizeYen"":7795000},{""tier"":3,""winners"":993,""prizeYen"":386200},{""tier"":4,""winners"":42028,""prizeYen"":8000},{""tier"":5,""winners"":634990,""prizeYen"":1000}]"
"loto6","330","2007-02-15","5 12 16 19 28 39","34","","0","[{""tier"":1,""winners"":5,""prizeYen"":69426800},{""tier"":2,""winners"":47,""prizeYen"":6647100},{""tier"":3,""winners"":1031,""prizeYen"":363600},{""tier"":4,""winners"":45057,""prizeYen"":7300},{""tier"":5,""winners"":639494,""prizeYen"":1000}]"
"loto6","331","2007-02-22","2 8 17 24 32 38","35","","0","[{""tier"":1,""winners"":21,""prizeYen"":16619900},{""tier"":2,""winners"":42,""prizeYen"":7478900},{""tier"":3,""winners"":1699,""prizeYen"":221800},{""tier"":4,""winners"":50014,""prizeYen"":6600},{""tier"":5,""winners"":633008,""prizeYen"":1000}]"
"loto6","332","2007-03-01","7 8 16 24 26 34","19","","166985277","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":27,""prizeYen"":12232700},{""tier"":3,""winners"":678,""prizeYen"":584500},{""tier"":4,""winners"":33220,""prizeYen"":10500},{""tier"":5,""winners"":554114,""prizeYen"":1000}]"
"loto6","333","2007-03-08","1 5 7 15 41 42","38","","193805491","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":24,""prizeYen"":16005600},{""tier"":3,""winners"":700,""prizeYen"":658500},{""tier"":4,""winners"":40493,""prizeYen"":10000},{""tier"":5,""winners"":693694,""prizeYen"":1000}]"
"loto6","334","2007-03-15","11 14 17 18 34 36","23","","0","[{""tier"":1,""winners"":5,""prizeYen"":127946200},{""tier"":2,""winners"":21,""prizeYen"":19110900},{""tier"":3,""winners"":650,""prizeYen"":740900},{""tier"":4,""winners"":40826,""prizeYen"":10400},{""tier"":5,""winners"":666072,""prizeYen"":1000}]"
"loto6","335","2007-03-22","4 5 10 23 36 42","8","","0","[{""tier"":1,""winners"":2,""prizeYen"":176764900},{""tier"":2,""winners"":22,""prizeYen"":14462400},{""tier"":3,""winners"":724,""prizeYen"":527300},{""tier"":4,""winners"":33907,""prizeYen"":9900},{""tier"":5,""winners"":563946,""prizeYen"":1000}]"
"loto6","336","2007-03-29","3 6 13 17 20 29","11","","142382016","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":33,""prizeYen"":9337600},{""tier"":3,""winners"":1120,""prizeYen"":330100},{""tier"":4,""winners"":41124,""prizeYen"":7900},{""tier"":5,""winners"":624890,""prizeYen"":1000}]"
"loto6","337","2007-04-05","5 15 16 20 34 39","29","","0","[{""tier"":1,""winners"":2,""prizeYen"":286729500},{""tier"":2,""winners"":16,""prizeYen"":24247800},{""tier"":3,""winners"":634,""prizeYen"":734300},{""tier"":4,""winners"":35174,""prizeYen"":11600},{""tier"":5,""winners"":600581,""prizeYen"":1000}]"
"loto6","338","2007-04-12","8 10 25 31 39 40","35","","158712142","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":13,""prizeYen"":24833700},{""tier"":3,""winners"":683,""prizeYen"":567200},{""tier"":4,""winners"":35069,""prizeYen"":9700},{""tier"":5,""winners"":562456,""prizeYen"":1000}]"
"loto6","339","2007-04-19","3 5 9 26 34 36","12","","0","[{""tier"":1,""winners"":4,""prizeYen"":144874000},{""tier"":2,""winners"":24,""prizeYen"":15779200},{""tier"":3,""winners"":720,""prizeYen"":631100},{""tier"":4,""winners"":42201,""prizeYen"":9400},{""tier"":5,""winners"":692611,""prizeYen"":1000}]"
"loto6","340","2007-04-26","4 10 13 31 35 42","7","","0","[{""tier"":1,""winners"":3,""prizeYen"":125206400},{""tier"":2,""winners"":18,""prizeYen"":18780800},{""tier"":3,""winners"":669,""prizeYen"":606300},{""tier"":4,""winners"":35970,""prizeYen"":9900},{""tier"":5,""winners"":565132,""prizeYen"":1000}]"
"loto6","341","2007-05-03","4 14 23 25 28 35","41","","0","[{""tier"":1,""winners"":2,""prizeYen"":167679400},{""tier"":2,""winners"":15,""prizeYen"":20121300},{""tier"":3,""winners"":593,""prizeYen"":610700},{""tier"":4,""winners"":30118,""prizeYen"":10600},{""tier"":5,""winners"":501326,""prizeYen"":1000}]"
"loto6","342","2007-05-10","8 15 26 27 34 38","10","","0","[{""tier"":1,""winners"":7,""prizeYen"":47713500},{""tier"":2,""winners"":27,""prizeYen"":11133000},{""tier"":3,""winners"":1246,""prizeYen"":289400},{""tier"":4,""winners"":46444,""prizeYen"":6800},{""tier"":5,""winners"":622155,""prizeYen"":1000}]"
"loto6","343","2007-05-17","13 28 29 37 38 41","35","","0","[{""tier"":1,""winners"":3,""prizeYen"":122221000},{""tier"":2,""winners"":18,""prizeYen"":18332900},{""tier"":3,""winners"":540,""prizeYen"":733300},{""tier"":4,""winners"":29299,""prizeYen"":11900},{""tier"":5,""winners"":498484,""prizeYen"":1000}]"
"loto6","344","2007-05-24","8 11 16 20 28 36","42","","0","[{""tier"":1,""winners"":7,""prizeYen"":47837300},{""tier"":2,""winners"":27,""prizeYen"":11161900},{""tier"":3,""winners"":982,""prizeYen"":368200},{""tier"":4,""winners"":41610,""prizeYen"":7600},{""tier"":5,""winners"":606647,""prizeYen"":1000}]"
"loto6","345","2007-05-31","10 21 22 25 35 37","18","","161031732","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":11,""prizeYen"":29538700},{""tier"":3,""winners"":525,""prizeYen"":742600},{""tier"":4,""winners"":29520,""prizeYen"":11600},{""tier"":5,""winners"":490711,""prizeYen"":1000}]"
"loto6","346","2007-06-07","4 9 11 12 32 38","16","","0","[{""tier"":1,""winners"":2,""prizeYen"":275055600},{""tier"":2,""winners"":35,""prizeYen"":10004800},{""tier"":3,""winners"":877,""prizeYen"":479100},{""tier"":4,""winners"":47540,""prizeYen"":7700},{""tier"":5,""winners"":726427,""prizeYen"":1000}]"
"loto6","347","2007-06-14","8 20 23 27 32 33","13","","0","[{""tier"":1,""winners"":2,""prizeYen"":175074200},{""tier"":2,""winners"":14,""prizeYen"":22509300},{""tier"":3,""winners"":525,""prizeYen"":720200},{""tier"":4,""winners"":27683,""prizeYen"":12000},{""tier"":5,""winners"":482381,""prizeYen"":1000}]"
"loto6","348","2007-06-21","4 5 6 27 36 38","13","","0","[{""tier"":1,""winners"":4,""prizeYen"":83409800},{""tier"":2,""winners"":30,""prizeYen"":10009000},{""tier"":3,""winners"":796,""prizeYen"":452600},{""tier"":4,""winners"":36706,""prizeYen"":8600},{""tier"":5,""winners"":618057,""prizeYen"":1000}]"
"loto6","349","2007-06-28","8 13 15 19 20 30","25","","156226705","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":23,""prizeYen"":13939100},{""tier"":3,""winners"":537,""prizeYen"":716400},{""tier"":4,""winners"":31439,""prizeYen"":10700},{""tier"":5,""winners"":543255,""prizeYen"":1000}]"
"loto6","350","2007-07-05","13 18 25 26 29 40","6","","0","[{""tier"":1,""winners"":5,""prizeYen"":117204300},{""tier"":2,""winners"":41,""prizeYen"":9434400},{""tier"":3,""winners"":869,""prizeYen"":534100},{""tier"":4,""winners"":43846,""prizeYen"":9300},{""tier"":5,""winners"":645046,""prizeYen"":1000}]"
"loto6","351","2007-07-12","3 13 16 24 26 43","15","","0","[{""tier"":1,""winners"":3,""prizeYen"":122807000},{""tier"":2,""winners"":9,""prizeYen"":36841700},{""tier"":3,""winners"":543,""prizeYen"":732700},{""tier"":4,""winners"":29158,""prizeYen"":12000},{""tier"":5,""winners"":505304,""prizeYen"":1000}]"
"loto6","352","2007-07-19","6 8 24 25 34 38","10","","0","[{""tier"":1,""winners"":2,""prizeYen"":168600600},{""tier"":2,""winners"":28,""prizeYen"":10838500},{""tier"":3,""winners"":726,""prizeYen"":501600},{""tier"":4,""winners"":36921,""prizeYen"":8700},{""tier"":5,""winners"":574516,""prizeYen"":1000}]"
"loto6","353","2007-07-26","1 9 15 16 22 26","29","","0","[{""tier"":1,""winners"":3,""prizeYen"":111962100},{""tier"":2,""winners"":23,""prizeYen"":13143200},{""tier"":3,""winners"":689,""prizeYen"":526400},{""tier"":4,""winners"":34872,""prizeYen"":9100},{""tier"":5,""winners"":557065,""prizeYen"":1000}]"
"loto6","354","2007-08-02","4 6 22 31 34 41","43","","0","[{""tier"":1,""winners"":4,""prizeYen"":86609200},{""tier"":2,""winners"":14,""prizeYen"":22270700},{""tier"":3,""winners"":526,""prizeYen"":711300},{""tier"":4,""winners"":25183,""prizeYen"":13100},{""tier"":5,""winners"":445362,""prizeYen"":1000}]"
"loto6","355","2007-08-09","1 11 24 26 36 37","39","","129310297","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":9,""prizeYen"":32930700},{""tier"":3,""winners"":513,""prizeYen"":693200},{""tier"":4,""winners"":26928,""prizeYen"":11600},{""tier"":5,""winners"":464452,""prizeYen"":1000}]"
"loto6","356","2007-08-16","1 5 8 12 17 29","28","","0","[{""tier"":1,""winners"":8,""prizeYen"":57225400},{""tier"":2,""winners"":50,""prizeYen"":5912800},{""tier"":3,""winners"":1333,""prizeYen"":266100},{""tier"":4,""winners"":52813,""prizeYen"":5900},{""tier"":5,""winners"":707934,""prizeYen"":1000}]"
"loto6","357","2007-08-23","2 10 11 12 19 38","6","","0","[{""tier"":1,""winners"":2,""prizeYen"":159167600},{""tier"":2,""winners"":22,""prizeYen"":13022600},{""tier"":3,""winners"":624,""prizeYen"":550900},{""tier"":4,""winners"":36294,""prizeYen"":8300},{""tier"":5,""winners"":573760,""prizeYen"":1000}]"
"loto6","358","2007-08-30","12 31 32 34 39 42","30","","0","[{""tier"":1,""winners"":5,""prizeYen"":74317800},{""tier"":2,""winners"":12,""prizeYen"":27868900},{""tier"":3,""winners"":346,""prizeYen"":1159800},{""tier"":4,""winners"":21223,""prizeYen"":16600},{""tier"":5,""winners"":391588,""prizeYen"":1000}]"
"loto6","359","2007-09-06","3 5 19 20 23 27","40","","0","[{""tier"":1,""winners"":7,""prizeYen"":44620000},{""tier"":2,""winners"":22,""prizeYen"":12777400},{""tier"":3,""winners"":900,""prizeYen"":374800},{""tier"":4,""winners"":40487,""prizeYen"":7300},{""tier"":5,""winners"":592367,""prizeYen"":1000}]"
"loto6","360","2007-09-13","2 3 6 14 26 42","25","","0","[{""tier"":1,""winners"":3,""prizeYen"":109515400},{""tier"":2,""winners"":23,""prizeYen"":12856000},{""tier"":3,""winners"":633,""prizeYen"":560500},{""tier"":4,""winners"":34354,""prizeYen"":9100},{""tier"":5,""winners"":523482,""prizeYen"":1000}]"
"loto6","361","2007-09-20","1 21 28 30 37 43","31","","155254196","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":14,""prizeYen"":22837500},{""tier"":3,""winners"":338,""prizeYen"":1135100},{""tier"":4,""winners"":21817,""prizeYen"":15500},{""tier"":5,""winners"":395746,""prizeYen"":1000}]"
"loto6","362","2007-09-27","7 10 15 20 37 40","28","","155988946","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":28,""prizeYen"":12880600},{""tier"":3,""winners"":849,""prizeYen"":509700},{""tier"":4,""winners"":41017,""prizeYen"":9300},{""tier"":5,""winners"":608688,""prizeYen"":1000}]"
"loto6","363","2007-10-04","3 6 7 22 27 31","4","","0","[{""tier"":1,""winners"":4,""prizeYen"":135647000},{""tier"":2,""winners"":20,""prizeYen"":17396800},{""tier"":3,""winners"":1014,""prizeYen"":411700},{""tier"":4,""winners"":49696,""prizeYen"":7400},{""tier"":5,""winners"":754674,""prizeYen"":1000}]"
"loto6","364","2007-10-11","7 11 12 19 33 42","36","","123559186","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":17,""prizeYen"":17129400},{""tier"":3,""winners"":819,""prizeYen"":426600},{""tier"":4,""winners"":38583,""prizeYen"":7900},{""tier"":5,""winners"":584167,""prizeYen"":1000}]"
"loto6","365","2007-10-18","6 19 20 28 36 37","11","","0","[{""tier"":1,""winners"":8,""prizeYen"":65370900},{""tier"":2,""winners"":30,""prizeYen"":11982100},{""tier"":3,""winners"":951,""prizeYen"":453500},{""tier"":4,""winners"":41249,""prizeYen"":9200},{""tier"":5,""winners"":609966,""prizeYen"":1000}]"
"loto6","366","2007-10-25","12 13 15 18 30 41","21","","149473061","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":13,""prizeYen"":24194000},{""tier"":3,""winners"":478,""prizeYen"":789500},{""tier"":4,""winners"":28345,""prizeYen"":11700},{""tier"":5,""winners"":508386,""prizeYen"":1000}]"
"loto6","367","2007-11-01","10 13 17 38 41 43","28","","573641861","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":15,""prizeYen"":25449900},{""tier"":3,""winners"":670,""prizeYen"":683700},{""tier"":4,""winners"":30982,""prizeYen"":13000},{""tier"":5,""winners"":539183,""prizeYen"":1000}]"
"loto6","368","2007-11-08","7 10 18 21 33 35","13","","0","[{""tier"":1,""winners"":7,""prizeYen"":162710200},{""tier"":2,""winners"":50,""prizeYen"":10175800},{""tier"":3,""winners"":1185,""prizeYen"":515200},{""tier"":4,""winners"":54987,""prizeYen"":9700},{""tier"":5,""winners"":833762,""prizeYen"":1000}]"
"loto6","369","2007-11-15","3 9 12 16 18 37","14","","0","[{""tier"":1,""winners"":2,""prizeYen"":175763000},{""tier"":2,""winners"":24,""prizeYen"":13182100},{""tier"":3,""winners"":1074,""prizeYen"":353400},{""tier"":4,""winners"":50069,""prizeYen"":6600},{""tier"":5,""winners"":707811,""prizeYen"":1000}]"
"loto6","370","2007-11-22","2 11 13 15 16 32","43","","0","[{""tier"":1,""winners"":3,""prizeYen"":122240300},{""tier"":2,""winners"":12,""prizeYen"":27503800},{""tier"":3,""winners"":567,""prizeYen"":698500},{""tier"":4,""winners"":33415,""prizeYen"":10400},{""tier"":5,""winners"":561326,""prizeYen"":1000}]"
"loto6","371","2007-11-29","14 15 23 24 32 34","31","","0","[{""tier"":1,""winners"":2,""prizeYen"":187511200},{""tier"":2,""winners"":16,""prizeYen"":21094800},{""tier"":3,""winners"":671,""prizeYen"":603600},{""tier"":4,""winners"":33706,""prizeYen"":10500},{""tier"":5,""winners"":511210,""prizeYen"":1000}]"
"loto6","372","2007-12-06","7 19 28 33 35 39","21","","0","[{""tier"":1,""winners"":7,""prizeYen"":49670900},{""tier"":2,""winners"":44,""prizeYen"":7111900},{""tier"":3,""winners"":895,""prizeYen"":419500},{""tier"":4,""winners"":39608,""prizeYen"":8300},{""tier"":5,""winners"":581411,""prizeYen"":1000}]"
"loto6","373","2007-12-13","7 14 15 19 35 43","30","","0","[{""tier"":1,""winners"":2,""prizeYen"":183116900},{""tier"":2,""winners"":13,""prizeYen"":25354400},{""tier"":3,""winners"":639,""prizeYen"":618900},{""tier"":4,""winners"":28539,""prizeYen"":12200},{""tier"":5,""winners"":496127,""prizeYen"":1000}]"
"loto6","374","2007-12-20","4 24 25 26 27 34","28","","173275826","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":8,""prizeYen"":41993100},{""tier"":3,""winners"":614,""prizeYen"":656500},{""tier"":4,""winners"":30089,""prizeYen"":11800},{""tier"":5,""winners"":516313,""prizeYen"":1000}]"
"loto6","375","2007-12-27","7 9 14 17 36 37","11","","0","[{""tier"":1,""winners"":7,""prizeYen"":85281700},{""tier"":2,""winners"":27,""prizeYen"":14123000},{""tier"":3,""winners"":1005,""prizeYen"":455300},{""tier"":4,""winners"":51103,""prizeYen"":7800},{""tier"":5,""winners"":790808,""prizeYen"":1000}]"
"loto6","376","2008-01-10","20 21 25 27 34 38","16","","229208996","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":13,""prizeYen"":29714200},{""tier"":3,""winners"":574,""prizeYen"":807500},{""tier"":4,""winners"":30153,""prizeYen"":13500},{""tier"":5,""winners"":523665,""prizeYen"":1000}]"
"loto6","377","2008-01-17","2 3 8 20 21 24","13","","0","[{""tier"":1,""winners"":3,""prizeYen"":229941100},{""tier"":2,""winners"":17,""prizeYen"":24385200},{""tier"":3,""winners"":971,""prizeYen"":512300},{""tier"":4,""winners"":45375,""prizeYen"":9600},{""tier"":5,""winners"":721998,""prizeYen"":1000}]"
"loto6","378","2008-01-24","11 13 19 26 36 43","31","","373680466","[{""tier"":1,""winners"":0,""prizeYen"":0},{""tier"":2,""winners"":17,""prizeYen"":19782900},{""tier"":3,""winners"":594,""prizeYen"":679400},{""tier"":4,""winners"":31661,""prizeYen"":11200},{""tier"":5,""winners"":554038,""prizeYen"":1000}]"
"loto6","379","2008-01-31","8 13 15 21 33 34","5","","83541865","[{""tier"":1,""winners"":2,""prizeYen"":400000000},{""tier"":2,""winners"":36,""prizeYen"":12746400},{""tier"":3,""winners"":1143,""prizeYen"":481700},{""tier"":4,""winners"":55878,""prizeYen"":8600},{""tier"":5,""winners"":823269,""prizeYen"":1000}]"
"loto6","380","2008-02-07","17 22 25 26 27 43","16","","154457620","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":13,""prizeYen"":32601500},{""tier"":3,""winners"":527,""prizeYen"":965000},{""tier"":4,""winners"":33075,""prizeYen"":13500},{""tier"":5,""winners"":600042,""prizeYen"":1000}]"
"loto6","381","2008-02-14","4 13 15 22 39 41","30","","216556788","[{""tier"":1,""winners"":1,""prizeYen"":400000000},{""tier"":2,""winners"":27,""prizeYen"":15403100},{""tier"":3,""winners"":1048,""prizeYen"":476200},{""tier"":4,""winners"":48892,""prizeYen"":9000},{""tier"":5,""winners"":713287,""prizeYen"":1000}]"
"loto6","382","2008-02-21","2 6 15 28 29 43","14","","0","[{""tier"":1,""winners"":5,""prizeYen"":145712100},{""tier"":2,""winners"":31,""prizeYen"":14864500},{""tier"":3,""winners"":943,""prizeYen"":586300},{""tier"":4,""winners"":44725,""prizeYen"":10900},{""tier"":5,""winners"":698390,""prizeYen"":1000}]"
"loto6","383","2008-02-28","7 12 17 18 24 28","43","","157062818","[{""tier"":1,""winners"":1,""prizeYen"":200000000},{""tier"":2,""winners"":18,""prizeYen"":17852900},{""tier"":3,""winners"":985,""prizeYen"":391400},{""tier"":4,""winners"":48560,""prizeYen"":7000},{""tier"":5,""winners"":736718,""prizeYen"":1000}]"
